Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names;NED notes;OpenNGC notes;Sources
LDN 1230;DrkN;23:14:08.35;+62:01:21.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1231;DrkN;23:18:11.21;+61:16:24.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1232;DrkN;23:17:10.20;+61:46:23.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1233;DrkN;23:16:27.26;+62:20:22.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1234;DrkN;23:17:09.58;+62:24:23.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1235;DrkN;22:14:54.89;+73:24:57.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1236;DrkN;22:52:43.32;+68:55:58.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1237;DrkN;23:22:36.34;+62:36:27.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1238;DrkN;23:32:19.46;+59:46:34.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1239;DrkN;23:12:20.23;+66:04:19.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1240;DrkN;23:11:00.84;+66:26:18.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1241;DrkN;21:50:02.95;+76:44:05.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1242;DrkN;22:31:10.01;+73:15:26.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1243;DrkN;22:10:37.30;+75:19:49.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1244;DrkN;23:25:13.63;+62:46:29.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1245;DrkN;23:32:18.86;+60:46:34.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1246;DrkN;23:25:12.91;+63:36:29.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1247;DrkN;22:20:47.88;+75:15:09.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1248;DrkN;23:32:17.90;+62:16:34.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1249;DrkN;23:44:25.70;+58:56:39.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1250;DrkN;23:22:06.98;+67:16:27.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1251;DrkN;22:36:03.14;+75:15:34.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1252;DrkN;23:45:24.70;+63:16:39.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1253;DrkN;23:56:31.54;+58:31:41.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1254;DrkN;23:56:31.51;+58:46:41.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1255;DrkN;23:53:29.78;+60:31:41.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1256;DrkN;23:55:30.89;+60:01:41.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1257;DrkN;23:57:31.92;+59:39:41.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1258;DrkN;23:59:02.66;+59:36:41.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1259;DrkN;23:22:54.94;+74:16:28.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1260;DrkN;23:57:01.15;+64:56:41.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1261;DrkN;23:26:59.02;+74:16:31.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1262;DrkN;23:26:59.02;+74:16:31.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1263;DrkN;23:57:31.46;+64:50:42.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1264;DrkN;23:52:27.41;+68:16:41.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1265;DrkN;00:09:37.75;+58:51:41.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1266;DrkN;23:57:31.18;+67:16:41.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1267;DrkN;00:00:33.29;+66:46:41.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1268;DrkN;23:59:32.57;+67:26:42.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1269;DrkN;00:00:33.26;+67:09:42.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1270;DrkN;00:01:33.96;+67:09:42.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1271;DrkN;00:01:33.96;+67:16:41.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1272;DrkN;00:02:34.66;+67:16:41.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1273;DrkN;00:02:34.73;+68:31:41.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1274;DrkN;23:57:30.65;+70:56:41.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1275;DrkN;00:06:37.46;+67:26:41.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1276;DrkN;00:12:40.51;+64:01:40.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1277;DrkN;00:13:41.11;+64:01:40.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1278;DrkN;00:15:42.24;+63:51:40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1279;DrkN;00:17:43.39;+63:46:39.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1280;DrkN;00:19:44.04;+62:39:38.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1281;DrkN;00:18:44.04;+63:56:39.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1282;DrkN;00:21:44.76;+61:46:37.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1283;DrkN;00:22:45.26;+61:42:37.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1284;DrkN;00:21:45.43;+63:11:38.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1285;DrkN;00:24:47.16;+63:11:36.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1286;DrkN;00:34:49.80;+58:56:31.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1287;DrkN;00:35:53.66;+63:26:30.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1288;DrkN;00:37:57.53;+66:06:29.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1289;DrkN;21:31:22.30;+88:23:43.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1290;DrkN;00:41:54.91;+61:06:26.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1291;DrkN;00:42:13.90;+62:01:26.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1292;DrkN;21:40:28.46;+88:34:06.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1293;DrkN;00:41:56.76;+63:06:26.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1294;DrkN;00:42:20.18;+62:16:26.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1295;DrkN;00:44:50.04;+52:26:24.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1296;DrkN;00:44:50.23;+52:46:24.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1297;DrkN;00:42:57.00;+62:46:25.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1298;DrkN;00:43:25.68;+61:06:25.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1299;DrkN;00:45:04.22;+55:44:24.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1300;DrkN;00:43:56.26;+61:26:24.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1301;DrkN;00:43:45.12;+62:27:24.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1302;DrkN;00:43:56.64;+61:51:24.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1303;DrkN;00:42:59.74;+65:16:25.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1304;DrkN;00:43:06.22;+69:46:25.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1305;DrkN;01:03:16.90;+67:46:05.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1306;DrkN;01:03:07.30;+62:16:05.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1307;DrkN;01:05:13.25;+65:16:03.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1308;DrkN;01:13:40.30;+72:55:53.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1309;DrkN;01:07:09.43;+62:16:01.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1310;DrkN;01:07:05.30;+59:16:01.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1311;DrkN;11:24:35.40;+84:43:31.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1312;DrkN;01:14:12.84;+62:05:52.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1313;DrkN;01:16:13.20;+61:40:49.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1314;DrkN;01:17:13.30;+61:25:48.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1315;DrkN;01:20:17.81;+63:05:43.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1316;DrkN;01:19:14.30;+61:25:45.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1317;DrkN;01:23:04.94;+61:50:39.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1319;DrkN;01:23:16.01;+61:15:39.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1320;DrkN;04:15:13.68;+85:37:52.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1321;DrkN;10:36:43.82;+84:14:28.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1322;DrkN;01:24:16.51;+61:15:37.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1323;DrkN;01:25:17.30;+61:25:36.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1324;DrkN;01:26:18.12;+61:35:34.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1325;DrkN;01:29:52.90;+63:05:28.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1326;DrkN;01:30:41.33;+63:05:27.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1327;DrkN;01:34:30.94;+65:25:21.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1328;DrkN;01:38:38.69;+67:15:13.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1329;DrkN;01:35:31.08;+65:15:19.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1330;DrkN;01:36:31.66;+65:15:17.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1331;DrkN;01:38:30.84;+64:30:14.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1332;DrkN;01:42:27.05;+62:03:06.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1333;DrkN;02:26:03.67;+75:28:31.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1334;DrkN;01:43:27.31;+61:57:04.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1335;DrkN;01:51:42.82;+66:04:49.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1336;DrkN;01:53:46.25;+66:44:44.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1337;DrkN;01:45:28.22;+61:55:01.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1338;DrkN;01:54:34.63;+62:42:43.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1339;DrkN;01:54:34.10;+62:30:43.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1340;DrkN;02:30:44.26;+72:57:19.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1341;DrkN;01:55:47.18;+62:41:40.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1343;DrkN;01:56:04.58;+62:24:40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1345;DrkN;01:57:05.69;+62:38:37.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1346;DrkN;01:57:05.64;+62:37:37.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1347;DrkN;01:58:05.35;+62:19:35.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1348;DrkN;01:58:35.81;+62:24:34.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1349;DrkN;02:13:55.90;+66:14:00.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1350;DrkN;02:09:31.15;+60:59:10.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1351;DrkN;02:10:43.25;+60:49:07.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1352;DrkN;02:35:12.55;+67:23:06.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1353;DrkN;02:44:21.82;+68:12:41.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1354;DrkN;02:19:43.73;+61:43:46.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1355;DrkN;02:52:43.18;+69:02:17.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1356;DrkN;02:22:45.05;+61:43:38.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1357;DrkN;02:52:30.07;+68:52:18.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1358;DrkN;02:55:34.85;+69:22:08.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1359;DrkN;02:25:47.40;+62:03:31.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1360;DrkN;02:26:45.29;+61:13:28.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1361;DrkN;02:28:17.21;+61:38:24.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1362;DrkN;02:27:45.72;+61:13:25.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1363;DrkN;02:27:45.22;+61:03:25.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1364;DrkN;02:29:47.59;+61:33:20.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1365;DrkN;02:28:44.90;+60:48:23.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1366;DrkN;02:32:49.39;+61:43:12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1367;DrkN;02:31:47.66;+61:18:15.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1368;DrkN;02:32:48.34;+61:23:12.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1369;DrkN;02:33:48.77;+61:23:10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1370;DrkN;02:31:45.17;+60:28:15.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1371;DrkN;02:34:47.14;+60:43:07.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1372;DrkN;02:37:50.42;+61:22:58.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1373;DrkN;02:37:49.90;+61:12:59.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1374;DrkN;02:34:40.58;+58:23:07.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1375;DrkN;02:44:51.67;+60:52:39.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1376;DrkN;02:43:50.21;+60:32:42.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1377;DrkN;03:15:03.41;+61:01:07.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1378;DrkN;03:14:54.89;+60:20:07.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1379;DrkN;03:15:31.15;+60:21:05.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1380;DrkN;03:15:42.53;+60:09:05.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1381;DrkN;03:16:31.03;+60:13:02.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1382;DrkN;03:17:00.65;+60:04:00.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1383;DrkN;03:18:01.10;+60:05:57.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1384;DrkN;03:20:01.46;+60:00:50.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1385;DrkN;03:21:01.08;+59:48:47.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1386;DrkN;03:22:13.01;+59:40:43.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1387;DrkN;03:56:28.27;+56:03:41.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1388;DrkN;04:03:02.16;+56:48:16.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1389;DrkN;04:04:32.83;+56:54:11.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1390;DrkN;04:08:57.98;+55:07:54.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1391;DrkN;03:57:49.92;+53:08:36.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1392;DrkN;04:13:58.94;+55:07:35.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1393;DrkN;04:12:57.72;+54:47:38.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1394;DrkN;04:17:00.05;+55:17:23.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1395;DrkN;04:13:55.85;+54:07:35.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1396;DrkN;04:21:00.22;+55:07:07.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1397;DrkN;04:20:59.42;+54:52:07.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1398;DrkN;04:18:57.77;+54:27:15.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1399;DrkN;04:24:00.74;+55:06:55.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1400;DrkN;04:25:00.38;+54:56:51.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1401;DrkN;04:28:01.75;+55:12:39.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1402;DrkN;04:23:59.16;+54:36:55.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1403;DrkN;04:28:31.78;+55:11:37.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1404;DrkN;04:30:02.30;+55:16:31.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1405;DrkN;04:34:02.93;+55:16:15.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1406;DrkN;04:38:03.98;+55:23:58.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1407;DrkN;04:29:59.06;+54:16:31.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1408;DrkN;04:32:00.17;+54:31:23.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1409;DrkN;04:36:02.14;+54:56:07.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1410;DrkN;04:36:01.87;+54:51:07.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1411;DrkN;04:36:00.50;+54:26:07.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1412;DrkN;04:37:00.65;+54:26:03.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1414;DrkN;04:33:57.10;+53:26:15.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1415;DrkN;04:42:01.37;+54:25:42.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1416;DrkN;04:40:00.02;+54:05:51.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1417;DrkN;04:40:59.64;+53:55:46.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1418;DrkN;04:33:54.62;+52:36:15.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1419;DrkN;04:51:03.65;+54:45:05.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1420;DrkN;04:32:53.50;+52:16:19.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1421;DrkN;04:32:52.78;+52:01:19.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1422;DrkN;04:49:01.20;+54:05:13.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1423;DrkN;04:44:58.34;+53:20:30.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1424;DrkN;04:44:58.08;+53:15:30.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1425;DrkN;04:45:57.70;+53:05:26.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1426;DrkN;04:46:57.82;+53:05:22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1427;DrkN;04:43:56.18;+52:40:34.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1428;DrkN;04:43:55.94;+52:35:34.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1429;DrkN;04:47:54.96;+52:05:18.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1430;DrkN;04:48:55.22;+52:08:13.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1431;DrkN;04:47:54.72;+52:00:18.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1432;DrkN;04:51:55.42;+52:05:01.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1433;DrkN;04:50:54.82;+51:55:05.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1434;DrkN;03:36:15.17;+37:39:54.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1435;DrkN;04:50:53.86;+51:35:05.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1436;DrkN;04:53:54.65;+51:44:53.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1437;DrkN;04:59:20.18;+52:04:30.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1438;DrkN;04:55:54.38;+51:34:44.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1439;DrkN;05:00:56.35;+52:04:23.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1440;DrkN;03:57:54.26;+41:28:35.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1441;DrkN;04:00:06.70;+41:33:27.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1442;DrkN;03:50:19.06;+38:59:03.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1443;DrkN;04:00:23.40;+40:48:25.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1444;DrkN;04:33:39.89;+46:56:16.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1445;DrkN;04:32:08.95;+46:36:22.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1446;DrkN;03:46:15.67;+37:09:18.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1447;DrkN;04:03:23.78;+40:48:14.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1448;DrkN;03:26:04.49;+30:40:28.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1449;DrkN;03:53:17.30;+37:38:52.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1450;DrkN;03:29:35.71;+31:20:16.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1451;DrkN;03:26:03.89;+30:10:28.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1452;DrkN;03:28:04.70;+30:40:22.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1453;DrkN;02:56:02.71;+20:17:04.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1454;DrkN;02:56:50.69;+20:12:02.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1455;DrkN;03:28:04.10;+30:10:22.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1456;DrkN;03:55:16.75;+37:08:44.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1457;DrkN;02:55:50.02;+19:32:05.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1458;DrkN;02:57:50.76;+20:11:59.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1459;DrkN;04:08:22.34;+39:37:55.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1460;DrkN;05:44:00.05;+52:21:18.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1461;DrkN;04:41:54.26;+44:55:42.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1462;DrkN;04:00:17.04;+36:58:26.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1463;DrkN;04:01:17.02;+36:53:22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1464;DrkN;04:00:40.61;+36:40:24.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1465;DrkN;04:52:39.70;+45:59:57.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1466;DrkN;05:47:59.62;+52:11:01.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1467;DrkN;05:48:59.64;+52:10:56.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1468;DrkN;03:40:06.91;+31:24:40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1469;DrkN;04:03:04.82;+36:38:15.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1470;DrkN;03:43:07.78;+31:49:29.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1471;DrkN;03:47:57.72;+32:54:11.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1472;DrkN;03:41:06.70;+31:09:36.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1473;DrkN;04:11:20.11;+38:07:44.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1474;DrkN;04:48:35.09;+44:05:14.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LDN 1475;DrkN;05:03:38.50;+45:04:11.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
